t,target_x,target_y,target_z,gripper_x,gripper_y,gripper_z,pos_error,axis_error_deg,centerline_error,target_local_x,target_local_y,target_local_z,uav_cmd_vx,uav_cmd_vy,uav_cmd_vz,uav_ff_vx,uav_ff_vy,uav_ff_vz,uav_x,uav_y,uav_z
36.7690,0.177254,-0.222207,-0.226830,-0.000000,-0.095793,-0.448300,0.310561,84.669714,0.205223,0.177254,-0.126207,-0.091830,-0.024853,-0.174368,0.000000,0.038172,0.068640,0.000000,0.000000,0.000000,0.000000
36.8200,0.179186,-0.218698,-0.226830,-0.000000,-0.095793,-0.448300,0.310262,84.669714,0.204402,0.179186,-0.122698,-0.091830,-0.023472,-0.170556,0.000000,0.037620,0.068943,0.000000,0.000000,0.000000,0.000000
36.8690,0.181017,-0.215313,-0.226830,-0.000000,-0.095793,-0.448300,0.310002,84.669714,0.203686,0.181017,-0.119313,-0.091830,-0.022173,-0.166883,0.000000,0.037089,0.069231,0.000000,0.000000,0.000000,0.000000
36.9210,0.182931,-0.211705,-0.226830,-0.000000,-0.095793,-0.448300,0.309755,84.669714,0.203006,0.182931,-0.115705,-0.091830,-0.020826,-0.162974,0.000000,0.036522,0.069532,0.000000,0.000000,0.000000,0.000000
36.9690,0.184671,-0.208361,-0.226830,-0.000000,-0.095793,-0.448300,0.309555,84.669714,0.202452,0.184671,-0.112361,-0.091830,-0.019611,-0.159357,0.000000,0.035997,0.069805,0.000000,0.000000,0.000000,0.000000
37.0200,0.186493,-0.204794,-0.226830,-0.000000,-0.095793,-0.448300,0.309370,84.669714,0.201940,0.186493,-0.108794,-0.091830,-0.018350,-0.155503,0.000000,0.035436,0.070091,0.000000,0.000000,0.000000,0.000000
37.0690,0.188216,-0.201353,-0.226830,-0.000000,-0.095793,-0.448300,0.309220,84.669714,0.201525,0.188216,-0.105353,-0.091830,-0.017167,-0.151792,0.000000,0.034896,0.070362,0.000000,0.000000,0.000000,0.000000
37.1190,0.189947,-0.197828,-0.226830,-0.000000,-0.095793,-0.448300,0.309095,84.669714,0.201180,0.189947,-0.101828,-0.091830,-0.015990,-0.147995,0.000000,0.034342,0.070634,0.000000,0.000000,0.000000,0.000000
37.1690,0.191650,-0.194289,-0.226830,-0.000000,-0.095793,-0.448300,0.308999,84.669714,0.200913,0.191650,-0.098289,-0.091830,-0.014842,-0.144189,0.000000,0.033786,0.070901,0.000000,0.000000,0.000000,0.000000
37.2200,0.193358,-0.190666,-0.226830,-0.000000,-0.095793,-0.448300,0.308930,84.669714,0.200722,0.193358,-0.094666,-0.091830,-0.013703,-0.140298,0.000000,0.033217,0.071170,0.000000,0.000000,0.000000,0.000000
37.2690,0.194973,-0.187173,-0.226830,-0.000000,-0.095793,-0.448300,0.308891,84.669714,0.200617,0.194973,-0.091173,-0.091830,-0.012637,-0.136551,0.000000,0.032668,0.071423,0.000000,0.000000,0.000000,0.000000
37.3200,0.196624,-0.183524,-0.226830,-0.000000,-0.095793,-0.448300,0.308880,84.669714,0.200589,0.196624,-0.087524,-0.091830,-0.011559,-0.132642,0.000000,0.032095,0.071683,0.000000,0.000000,0.000000,0.000000
37.3690,0.198183,-0.180005,-0.226830,-0.000000,-0.095793,-0.448300,0.308897,84.669714,0.200640,0.198183,-0.084005,-0.091830,-0.010553,-0.128879,0.000000,0.031543,0.071928,0.000000,0.000000,0.000000,0.000000
37.4200,0.199777,-0.176331,-0.226830,-0.000000,-0.095793,-0.448300,0.308944,84.669714,0.200774,0.199777,-0.080331,-0.091830,-0.009536,-0.124953,0.000000,0.030965,0.072178,0.000000,0.000000,0.000000,0.000000
37.4700,0.201311,-0.172716,-0.226830,-0.000000,-0.095793,-0.448300,0.309019,84.669714,0.200986,0.201311,-0.076716,-0.091830,-0.008570,-0.121098,0.000000,0.030397,0.072419,0.000000,0.000000,0.000000,0.000000
37.5190,0.202787,-0.169161,-0.226830,-0.000000,-0.095793,-0.448300,0.309119,84.669714,0.201270,0.202787,-0.073161,-0.091830,-0.007652,-0.117311,0.000000,0.029839,0.072651,0.000000,0.000000,0.000000,0.000000
37.5690,0.204265,-0.165523,-0.226830,-0.000000,-0.095793,-0.448300,0.309250,84.669714,0.201639,0.204265,-0.069523,-0.091830,-0.006746,-0.113441,0.000000,0.029268,0.072883,0.000000,0.000000,0.000000,0.000000
37.6190,0.205714,-0.161873,-0.226830,-0.000000,-0.095793,-0.448300,0.309409,84.669714,0.202085,0.205714,-0.065873,-0.091830,-0.005870,-0.109564,0.000000,0.028694,0.073110,0.000000,0.000000,0.000000,0.000000
37.6700,0.207162,-0.158139,-0.226830,-0.000000,-0.095793,-0.448300,0.309600,84.669714,0.202621,0.207162,-0.062139,-0.091830,-0.005008,-0.105602,0.000000,0.028108,0.073338,0.000000,0.000000,0.000000,0.000000
37.7250,0.208691,-0.154098,-0.226830,-0.000000,-0.095793,-0.448300,0.309839,84.669714,0.203288,0.208691,-0.058098,-0.091830,-0.004114,-0.101321,0.000000,0.027473,0.073578,0.000000,0.000000,0.000000,0.000000
37.7700,0.209915,-0.150783,-0.226830,-0.000000,-0.095793,-0.448300,0.310060,84.669714,0.203902,0.209915,-0.054783,-0.091830,-0.003411,-0.097814,0.000000,0.026952,0.073770,0.000000,0.000000,0.000000,0.000000
37.8190,0.211222,-0.147163,-0.226830,-0.000000,-0.095793,-0.448300,0.310327,84.669714,0.204640,0.211222,-0.051163,-0.091830,-0.002672,-0.093988,0.000000,0.026384,0.073976,0.000000,0.000000,0.000000,0.000000
37.8920,0.213117,-0.141752,-0.226830,-0.000000,-0.095793,-0.448300,0.310774,84.669714,0.205871,0.213117,-0.045752,-0.091830,-0.001627,-0.088280,0.000000,0.025534,0.074273,0.000000,0.000000,0.000000,0.000000
37.9310,0.214104,-0.138852,-0.226830,-0.000000,-0.095793,-0.448300,0.311037,84.669714,0.206592,0.214104,-0.042852,-0.091830,-0.001096,-0.085225,0.000000,0.025078,0.074428,0.000000,0.000000,0.000000,0.000000
37.9720,0.215122,-0.135798,-0.226830,-0.000000,-0.095793,-0.448300,0.311331,84.669714,0.207397,0.215122,-0.039798,-0.091830,-0.000557,-0.082010,0.000000,0.024598,0.074588,0.000000,0.000000,0.000000,0.000000
38.0310,0.216553,-0.131390,-0.226830,-0.000000,-0.095793,-0.448300,0.311788,84.669714,0.208639,0.216553,-0.035390,-0.091830,0.000181,-0.077378,0.000000,0.023906,0.074813,0.000000,0.000000,0.000000,0.000000
38.0690,0.217453,-0.128545,-0.226830,-0.000000,-0.095793,-0.448300,0.312102,84.669714,0.209490,0.217453,-0.032545,-0.091830,0.000634,-0.074391,0.000000,0.023459,0.074954,0.000000,0.000000,0.000000,0.000000
38.1190,0.218612,-0.124792,-0.226830,-0.000000,-0.095793,-0.448300,0.312540,84.669714,0.210669,0.218612,-0.028792,-0.091830,0.001203,-0.070457,0.000000,0.022870,0.075136,0.000000,0.000000,0.000000,0.000000
38.1690,0.219740,-0.121031,-0.226830,-0.000000,-0.095793,-0.448300,0.313005,84.669714,0.211915,0.219740,-0.025031,-0.091830,0.001741,-0.066518,0.000000,0.022279,0.075314,0.000000,0.000000,0.000000,0.000000
38.2200,0.220861,-0.117186,-0.226830,-0.000000,-0.095793,-0.448300,0.313507,84.669714,0.213253,0.220861,-0.021186,-0.091830,0.002258,-0.062497,0.000000,0.021675,0.075490,0.000000,0.000000,0.000000,0.000000
38.2690,0.221909,-0.113483,-0.226830,-0.000000,-0.095793,-0.448300,0.314015,84.669714,0.214601,0.221909,-0.017483,-0.091830,0.002724,-0.058629,0.000000,0.021093,0.075654,0.000000,0.000000,0.000000,0.000000
38.3200,0.222969,-0.109620,-0.226830,-0.000000,-0.095793,-0.448300,0.314572,84.669714,0.216067,0.222969,-0.013620,-0.091830,0.003177,-0.054600,0.000000,0.020486,0.075821,0.000000,0.000000,0.000000,0.000000
38.3690,0.223959,-0.105901,-0.226830,-0.000000,-0.095793,-0.448300,0.315133,84.669714,0.217535,0.223959,-0.009901,-0.091830,0.003583,-0.050725,0.000000,0.019902,0.075976,0.000000,0.000000,0.000000,0.000000
38.4200,0.224958,-0.102022,-0.226830,-0.000000,-0.095793,-0.448300,0.315744,84.669714,0.219122,0.224958,-0.006022,-0.091830,0.003973,-0.046690,0.000000,0.019293,0.076133,0.000000,0.000000,0.000000,0.000000
38.4690,0.225889,-0.098288,-0.226830,-0.000000,-0.095793,-0.448300,0.316356,84.669714,0.220704,0.225889,-0.002288,-0.091830,0.004317,-0.042809,0.000000,0.018706,0.076280,0.000000,0.000000,0.000000,0.000000
38.5190,0.226810,-0.094470,-0.226830,-0.000000,-0.095793,-0.448300,0.317007,84.669714,0.222373,0.226810,0.001530,-0.091830,0.004638,-0.038847,0.000000,0.018107,0.076424,0.000000,0.000000,0.000000,0.000000
38.5720,0.227752,-0.090416,-0.226830,-0.000000,-0.095793,-0.448300,0.317725,84.669714,0.224201,0.227752,0.005584,-0.091830,0.004944,-0.034644,0.000000,0.017470,0.076572,0.000000,0.000000,0.000000,0.000000
38.6190,0.228560,-0.086814,-0.226830,-0.000000,-0.095793,-0.448300,0.318386,84.669714,0.225872,0.228560,0.009186,-0.091830,0.005186,-0.030916,0.000000,0.016904,0.076699,0.000000,0.000000,0.000000,0.000000
38.6690,0.229390,-0.082976,-0.226830,-0.000000,-0.095793,-0.448300,0.319113,84.669714,0.227698,0.229390,0.013024,-0.091830,0.005413,-0.026947,0.000000,0.016301,0.076830,0.000000,0.000000,0.000000,0.000000
38.7190,0.230190,-0.079131,-0.226830,-0.000000,-0.095793,-0.448300,0.319866,84.669714,0.229573,0.230190,0.016869,-0.091830,0.005609,-0.022977,0.000000,0.015697,0.076955,0.000000,0.000000,0.000000,0.000000
38.7690,0.230960,-0.075280,-0.226830,-0.000000,-0.095793,-0.448300,0.320644,84.669714,0.231496,0.230960,0.020720,-0.091830,0.005774,-0.019005,0.000000,0.015092,0.077076,0.000000,0.000000,0.000000,0.000000
38.8260,0.231801,-0.070883,-0.226830,-0.000000,-0.095793,-0.448300,0.321560,84.669714,0.233744,0.231801,0.025117,-0.091830,0.005924,-0.014476,0.000000,0.014402,0.077208,0.000000,0.000000,0.000000,0.000000
38.8750,0.232492,-0.067097,-0.226830,-0.000000,-0.095793,-0.448300,0.322374,84.669714,0.235722,0.232492,0.028903,-0.091830,0.006020,-0.010581,0.000000,0.013807,0.077317,0.000000,0.000000,0.000000,0.000000
38.9190,0.233087,-0.063693,-0.226830,-0.000000,-0.095793,-0.448300,0.323124,84.669714,0.237533,0.233087,0.032307,-0.091830,0.006081,-0.007084,0.000000,0.013272,0.077410,0.000000,0.000000,0.000000,0.000000
38.9690,0.233736,-0.059820,-0.226830,-0.000000,-0.095793,-0.448300,0.323999,84.669714,0.239629,0.233736,0.036180,-0.091830,0.006121,-0.003109,0.000000,0.012664,0.077512,0.000000,0.000000,0.000000,0.000000
39.0200,0.234366,-0.055865,-0.226830,-0.000000,-0.095793,-0.448300,0.324916,84.669714,0.241808,0.234366,0.040135,-0.091830,0.006130,0.000946,0.000000,0.012043,0.077611,0.000000,0.000000,0.000000,0.000000
39.0750,0.235010,-0.051593,-0.226830,-0.000000,-0.095793,-0.448300,0.325933,84.669714,0.244202,0.235010,0.044407,-0.091830,0.006103,0.005318,0.000000,0.011372,0.077712,0.000000,0.000000,0.000000,0.000000
39.1190,0.235498,-0.048172,-0.226830,-0.000000,-0.095793,-0.448300,0.326766,84.669714,0.246149,0.235498,0.047828,-0.091830,0.006054,0.008816,0.000000,0.010834,0.077789,0.000000,0.000000,0.000000,0.000000
39.1760,0.236096,-0.043735,-0.226830,-0.000000,-0.095793,-0.448300,0.327873,84.669714,0.248712,0.236096,0.052265,-0.091830,0.005955,0.013347,0.000000,0.010137,0.077883,0.000000,0.000000,0.000000,0.000000
39.2210,0.236540,-0.040229,-0.226830,-0.000000,-0.095793,-0.448300,0.328767,84.669714,0.250765,0.236540,0.055771,-0.091830,0.005848,0.016923,0.000000,0.009587,0.077953,0.000000,0.000000,0.000000,0.000000
39.2700,0.236995,-0.036408,-0.226830,-0.000000,-0.095793,-0.448300,0.329761,84.669714,0.253031,0.236995,0.059592,-0.091830,0.005703,0.020816,0.000000,0.008986,0.078024,0.000000,0.000000,0.000000,0.000000
39.3220,0.237445,-0.032349,-0.226830,-0.000000,-0.095793,-0.448300,0.330839,84.669714,0.255467,0.237445,0.063651,-0.091830,0.005516,0.024945,0.000000,0.008349,0.078095,0.000000,0.000000,0.000000,0.000000
39.3700,0.237832,-0.028599,-0.226830,-0.000000,-0.095793,-0.448300,0.331856,84.669714,0.257744,0.237832,0.067401,-0.091830,0.005313,0.028756,0.000000,0.007760,0.078156,0.000000,0.000000,0.000000,0.000000
39.4240,0.238233,-0.024376,-0.226830,-0.000000,-0.095793,-0.448300,0.333023,84.669714,0.260336,0.238233,0.071624,-0.091830,0.005051,0.033041,0.000000,0.007096,0.078219,0.000000,0.000000,0.000000,0.000000
39.4690,0.238540,-0.020855,-0.226830,-0.000000,-0.095793,-0.448300,0.334015,84.669714,0.262520,0.238540,0.075145,-0.091830,0.004805,0.036610,0.000000,0.006543,0.078267,0.000000,0.000000,0.000000,0.000000
39.5190,0.238852,-0.016941,-0.226830,-0.000000,-0.095793,-0.448300,0.335137,84.669714,0.264970,0.238852,0.079059,-0.091830,0.004502,0.040574,0.000000,0.005928,0.078316,0.000000,0.000000,0.000000,0.000000
39.5740,0.239159,-0.012632,-0.226830,-0.000000,-0.095793,-0.448300,0.336396,84.669714,0.267693,0.239159,0.083368,-0.091830,0.004133,0.044931,0.000000,0.005252,0.078364,0.000000,0.000000,0.000000,0.000000
39.6290,0.239430,-0.008321,-0.226830,-0.000000,-0.095793,-0.448300,0.337679,84.669714,0.270443,0.239430,0.087679,-0.091830,0.003726,0.049285,0.000000,0.004574,0.078406,0.000000,0.000000,0.000000,0.000000
39.6690,0.239603,-0.005184,-0.226830,-0.000000,-0.095793,-0.448300,0.338627,84.669714,0.272460,0.239603,0.090816,-0.091830,0.003406,0.052449,0.000000,0.004082,0.078434,0.000000,0.000000,0.000000,0.000000
39.7200,0.239795,-0.001183,-0.226830,-0.000000,-0.095793,-0.448300,0.339855,84.669714,0.275050,0.239795,0.094817,-0.091830,0.002970,0.056480,0.000000,0.003453,0.078464,0.000000,0.000000,0.000000,0.000000
39.7690,0.239949,0.002662,-0.226830,-0.000000,-0.095793,-0.448300,0.341054,84.669714,0.277557,0.239949,0.098662,-0.091830,0.002520,0.060349,0.000000,0.002849,0.078488,0.000000,0.000000,0.000000,0.000000
39.8190,0.240076,0.006587,-0.226830,-0.000000,-0.095793,-0.448300,0.342297,84.669714,0.280133,0.240076,0.102587,-0.091830,0.002031,0.064294,0.000000,0.002233,0.078508,0.000000,0.000000,0.000000,0.000000
39.8690,0.240173,0.010513,-0.226830,-0.000000,-0.095793,-0.448300,0.343559,84.669714,0.282726,0.240173,0.106513,-0.091830,0.001510,0.068235,0.000000,0.001616,0.078523,0.000000,0.000000,0.000000,0.000000
39.9190,0.240238,0.014439,-0.226830,-0.000000,-0.095793,-0.448300,0.344840,84.669714,0.285335,0.240238,0.110439,-0.091830,0.000959,0.072172,0.000000,0.000999,0.078533,0.000000,0.000000,0.000000,0.000000
39.9690,0.240272,0.018366,-0.226830,-0.000000,-0.095793,-0.448300,0.346139,84.669714,0.287959,0.240272,0.114366,-0.091830,0.000377,0.076104,0.000000,0.000382,0.078539,0.000000,0.000000,0.000000,0.000000
