stamp,object,position_error_m,rotation_error_deg,axis_error_deg,reprojection_rmse_px,visible_tag_count,inlier_corner_count,precision_valid,degraded_pose_valid,false_valid
5.666667,socket,0.000052556,0.039297,0.039296,0.027184,1,4,0,1,0
5.666667,bulb,0.000074335,0.040950,0.039285,0.073727,4,16,1,0,0
5.700000,socket,0.000037221,0.039033,0.028473,0.018301,1,4,0,1,0
5.700000,bulb,0.000176644,0.026885,0.024765,0.047357,4,16,1,0,0
5.733333,socket,0.000040169,0.065240,0.060415,0.004433,1,4,0,1,0
5.733333,bulb,0.000220289,0.054846,0.054839,0.058625,4,16,1,0,0
5.766667,socket,0.000237281,0.013920,0.009424,0.038688,1,4,0,1,0
5.766667,bulb,0.000077263,0.025859,0.025855,0.050510,4,16,1,0,0
5.800000,socket,0.000508183,0.048204,0.035582,0.047826,1,4,0,1,0
5.800000,bulb,0.000160314,0.026432,0.026408,0.065655,4,16,1,0,0
5.833333,socket,0.000146836,0.075211,0.045393,0.053526,1,4,0,1,0
5.833333,bulb,0.000282685,0.008209,0.007853,0.068798,4,16,1,0,0
5.866667,socket,0.000200260,0.038201,0.017433,0.041999,1,4,0,1,0
5.866667,bulb,0.000098942,0.010323,0.010288,0.065717,4,16,1,0,0
5.900000,socket,0.000623414,0.059121,0.042962,0.047499,1,4,0,1,0
5.900000,bulb,0.000079291,0.022037,0.017186,0.048679,4,16,1,0,0
5.933333,socket,0.000086230,0.037250,0.022603,0.014531,1,4,0,1,0
5.933333,bulb,0.000174609,0.007168,0.004912,0.071357,4,16,1,0,0
5.966667,socket,0.000122884,0.054628,0.050260,0.024020,1,4,0,1,0
5.966667,bulb,0.000068884,0.007563,0.004453,0.057144,4,16,1,0,0
