stamp,object,position_error_m,rotation_error_deg,axis_error_deg,reprojection_rmse_px,visible_tag_count,inlier_corner_count,precision_valid,degraded_pose_valid,false_valid
5.700000,socket,0.000111836,0.038324,0.038221,0.116592,3,12,1,0,0
5.700000,bulb,0.000064837,0.059425,0.057719,0.103036,4,16,1,0,0
5.733333,socket,0.000027535,0.049222,0.049166,0.124162,3,12,1,0,0
5.733333,bulb,0.000178763,0.096956,0.096593,0.106420,4,16,1,0,0
5.766667,socket,0.000075466,0.032236,0.031807,0.104842,3,12,1,0,0
5.766667,bulb,0.000120644,0.101302,0.101033,0.096356,4,16,1,0,0
5.800000,socket,0.000113447,0.059605,0.059197,0.111978,3,12,1,0,0
5.800000,bulb,0.000088083,0.074377,0.074206,0.109663,4,16,1,0,0
5.833333,socket,0.000073491,0.026452,0.019360,0.094727,3,12,1,0,0
5.833333,bulb,0.000208912,0.065974,0.065974,0.106402,4,16,1,0,0
5.866667,socket,0.000050461,0.018052,0.013181,0.143222,3,12,1,0,0
5.866667,bulb,0.000235865,0.058242,0.057319,0.105984,4,16,1,0,0
5.900000,socket,0.000078544,0.022051,0.021830,0.090276,3,12,1,0,0
5.900000,bulb,0.000110136,0.069922,0.069471,0.103586,4,16,1,0,0
5.933333,socket,0.000129057,0.042059,0.042054,0.082727,3,12,1,0,0
5.933333,bulb,0.000074398,0.015149,0.004991,0.094580,4,16,1,0,0
5.966667,socket,0.000019419,0.045193,0.045164,0.085637,3,12,1,0,0
5.966667,bulb,0.000233528,0.081551,0.081426,0.086083,4,16,1,0,0
